Procedures,URL,Tactic1,Tactic2,Tactic3,Tactic4
FlawedAmmyy can collect keyboard events.,https://attack.mitre.org//techniques/T1056/001,COLLECTION,CREDENTIAL_ACCESS,,
OilRig has used credential dumping tool named VALUEVAULT to steal credentials from the Windows Credential Manager.,https://attack.mitre.org//techniques/T1555/004,CREDENTIAL_ACCESS,,,
"During the SolarWinds Compromise, APT29 used AdFind to enumerate domain groups.",https://attack.mitre.org//techniques/T1069/002,DISCOVERY,,,
SombRAT can run upload to decrypt and upload files from storage.,https://attack.mitre.org//techniques/T1140,DEFENSE_EVASION,,,
Kimsuky has compromised email accounts to send spearphishing e-mails.,https://attack.mitre.org//techniques/T1586/002,RESOURCE_DEVELOPMENT,,,
EKANS uses encoded strings in its process kill list.,https://attack.mitre.org//techniques/T1027,DEFENSE_EVASION,,,
KOCTOPUS will perform UAC bypass either through fodhelper.exe or eventvwr.exe.,https://attack.mitre.org//techniques/T1548/002,PRIVILEGE_ESCALATION,DEFENSE_EVASION,,
OSInfo enumerates the current network connections similar to  net use .,https://attack.mitre.org//techniques/T1049,DISCOVERY,,,
ChChes can alter the victim's proxy configuration.,https://attack.mitre.org//techniques/T1562/001,DEFENSE_EVASION,,,
Neoichor can collect the user name from a victim's machine.,https://attack.mitre.org//techniques/T1033,DISCOVERY,,,
Naikon uses commands such as netsh advfirewall firewall to discover local firewall settings.,https://attack.mitre.org//techniques/T1518/001,DISCOVERY,,,
cmd can be used to find information about the operating system.,https://attack.mitre.org//techniques/T1082,DISCOVERY,,,
SILENTTRINITY can take a screenshot of the current desktop.,https://attack.mitre.org//techniques/T1113,COLLECTION,,,
BLACKCOFFEE has the capability to delete files.,https://attack.mitre.org//techniques/T1070/004,DEFENSE_EVASION,,,
SVCReady can use Windows API calls to gather information from an infected host.,https://attack.mitre.org//techniques/T1106,EXECUTION,,,
The Bazar loader has used dual-extension executable files such as PreviewReport.DOC.exe.,https://attack.mitre.org//techniques/T1036/007,DEFENSE_EVASION,,,
SysUpdate has been signed with stolen digital certificates.,https://attack.mitre.org//techniques/T1553/002,DEFENSE_EVASION,,,
Egregor has used the Windows API to make detection more difficult.,https://attack.mitre.org//techniques/T1106,EXECUTION,,,
InvisiMole can launch a remote shell to execute commands.,https://attack.mitre.org//techniques/T1059/003,EXECUTION,,,
BITTER has obtained tools such as PuTTY for use in their operations.,https://attack.mitre.org//techniques/T1588/002,RESOURCE_DEVELOPMENT,,,
Sardonic has the ability to execute the ipconfig command.,https://attack.mitre.org//techniques/T1016,DISCOVERY,,,
ZxxZ has been disguised as a Windows security update service.,https://attack.mitre.org//techniques/T1036/004,DEFENSE_EVASION,,,
"HotCroissant has the ability to clean up installed files, delete files, and delete itself from the victim’s machine.",https://attack.mitre.org//techniques/T1070/004,DEFENSE_EVASION,,,
"Earth Lusca employed a PowerShell script called RDPConnectionParser to read and filter the Windows event log ""Microsoft-Windows-TerminalServices-RDPClient/Operational""(Event ID 1024) to obtain network information from RDP connections. Earth Lusca has also used netstat from a compromised system to obtain network connection information.",https://attack.mitre.org//techniques/T1049,DISCOVERY,,,
BlackTech has used spearphishing e-mails with malicious password-protected archived files (ZIP or RAR) to deliver malware.,https://attack.mitre.org//techniques/T1566/001,INITIAL_ACCESS,,,
ROKRAT can send collected data to cloud storage services such as PCloud.,https://attack.mitre.org//techniques/T1567/002,EXFILTRATION,,,
BACKSPACE is capable of enumerating and making modifications to an infected system's Registry.,https://attack.mitre.org//techniques/T1012,DISCOVERY,,,
"KillDisk deletes Application, Security, Setup, and System Windows Event Logs.",https://attack.mitre.org//techniques/T1070/001,DEFENSE_EVASION,,,
APT33 has used a variety of publicly available tools like LaZagne to gather credentials.,https://attack.mitre.org//techniques/T1552/001,CREDENTIAL_ACCESS,,,
"Cleaver has created fake LinkedIn profiles that included profile photos, details, and connections.",https://attack.mitre.org//techniques/T1585/001,RESOURCE_DEVELOPMENT,,,
KGH_SPY can enumerate files and directories on a compromised host.,https://attack.mitre.org//techniques/T1083,DISCOVERY,,,
DRATzarus can search for other machines connected to compromised host and attempt to map the network.,https://attack.mitre.org//techniques/T1018,DISCOVERY,,,
BADHATCH can check a user's access to the C$ share on a compromised machine.,https://attack.mitre.org//techniques/T1135,DISCOVERY,,,
Chimera has collected data of interest from network shares.,https://attack.mitre.org//techniques/T1039,COLLECTION,,,
GOLD SOUTHFIELD has exploited Oracle WebLogic vulnerabilities for initial compromise.,https://attack.mitre.org//techniques/T1190,INITIAL_ACCESS,,,
Shark can query HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Cryptography MachineGuid to retrieve the machine GUID.,https://attack.mitre.org//techniques/T1012,DISCOVERY,,,
IcedID has the ability to identify Workgroup membership.,https://attack.mitre.org//techniques/T1069,DISCOVERY,,,
BBSRAT has been loaded through DLL side-loading of a legitimate Citrix executable that is set to persist through the Registry Run key location HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Run\ssonsvr.exe.,https://attack.mitre.org//techniques/T1547/001,PERSISTENCE,PRIVILEGE_ESCALATION,,
"Conti can retrieve the ARP cache from the local system by using the GetIpNetTable() API call and check to ensure IP addresses it connects to are for local, non-Internet, systems.",https://attack.mitre.org//techniques/T1016,DISCOVERY,,,
FoggyWeb can retrieve configuration data from a compromised AD FS server.,https://attack.mitre.org//techniques/T1005,COLLECTION,,,
USBferry can detect the victim's file or folder list.,https://attack.mitre.org//techniques/T1083,DISCOVERY,,,
Bazar can query Windows\CurrentVersion\Uninstall for installed applications.,https://attack.mitre.org//techniques/T1012,DISCOVERY,,,
BlackMould has the ability to download files to the victim's machine.,https://attack.mitre.org//techniques/T1105,COMMAND_AND_CONTROL,,,
PUNCHBUGGY has Gzipped information and saved it to a random temp file before exfil.,https://attack.mitre.org//techniques/T1560/001,COLLECTION,,,
MoustachedBouncer has used plugins to execute PowerShell scripts.,https://attack.mitre.org//techniques/T1059/001,EXECUTION,,,
Evilnum has sent spearphishing emails containing a link to a zip file hosted on Google Drive.,https://attack.mitre.org//techniques/T1566/002,INITIAL_ACCESS,,,
PowerPunch can use the volume serial number from a target host to generate a unique XOR key for the next stage payload.,https://attack.mitre.org//techniques/T1480/001,DEFENSE_EVASION,,,
"AppleSeed has the ability to search for .txt, .ppt, .hwp, .pdf, and .doc files in specified directories.",https://attack.mitre.org//techniques/T1083,DISCOVERY,,,
PittyTiger attempts to obtain legitimate credentials during operations.,https://attack.mitre.org//techniques/T1078,DEFENSE_EVASION,PERSISTENCE,PRIVILEGE_ESCALATION,INITIAL_ACCESS
"Aoqin Dragon has lured victims into opening weaponized documents, fake external drives, and fake antivirus to execute malicious payloads.",https://attack.mitre.org//techniques/T1204/002,EXECUTION,,,
Koadic can use WMI to execute commands.,https://attack.mitre.org//techniques/T1047,EXECUTION,,,
menuPass has used a modified version of pentesting tools wmiexec.vbs and secretsdump.py to dump credentials.,https://attack.mitre.org//techniques/T1003/002,CREDENTIAL_ACCESS,,,
EVILNUM has changed the creation date of files.,https://attack.mitre.org//techniques/T1070/006,DEFENSE_EVASION,,,
"Rocke exploited Apache Struts, Oracle WebLogic (CVE-2017-10271), and Adobe ColdFusion (CVE-2017-3066) vulnerabilities to deliver malware.",https://attack.mitre.org//techniques/T1190,INITIAL_ACCESS,,,
"APT41 has obtained and used tools such as Mimikatz, pwdump, PowerSploit, and Windows Credential Editor.",https://attack.mitre.org//techniques/T1588/002,RESOURCE_DEVELOPMENT,,,
Okrum's loader can check the amount of physical memory and terminates itself if the host has less than 1.5 Gigabytes of physical memory in total.,https://attack.mitre.org//techniques/T1497/001,DEFENSE_EVASION,DISCOVERY,,
Blue Mockingbird has masqueraded their XMRIG payload name by naming it wercplsupporte.dll after the legitimate wercplsupport.dll file.,https://attack.mitre.org//techniques/T1036/005,DEFENSE_EVASION,,,
Astaroth can be loaded through regsvr32.exe.,https://attack.mitre.org//techniques/T1218/010,DEFENSE_EVASION,,,
BRONZE BUTLER has used various tools (such as Mimikatz and WCE) to perform credential dumping.,https://attack.mitre.org//techniques/T1003/001,CREDENTIAL_ACCESS,,,
Scattered Spider has deployed a malicious kernel driver through exploitation of CVE-2015-2291 in the Intel Ethernet diagnostics driver for Windows (iqvw64.sys).,https://attack.mitre.org//techniques/T1068,PRIVILEGE_ESCALATION,,,
Pysa has used PsExec to copy and execute the ransomware.,https://attack.mitre.org//techniques/T1569/002,EXECUTION,,,
BlackCat can execute commands on a compromised network with the use of cmd.exe.,https://attack.mitre.org//techniques/T1059/003,EXECUTION,,,
"GeminiDuke collects information from the victim, including installed drivers, programs previously executed by users, programs and services configured to automatically run at startup, files and folders present in any user's home folder, files and folders present in any user's My Documents, programs installed to the Program Files folder, and recently accessed files, folders, and programs.",https://attack.mitre.org//techniques/T1083,DISCOVERY,,,
BlackOasis's first stage shellcode contains a NOP sled with alternative instructions that was likely designed to bypass antivirus tools.,https://attack.mitre.org//techniques/T1027,DEFENSE_EVASION,,,
USBStealer has several commands to delete files associated with the malware from the victim.,https://attack.mitre.org//techniques/T1070/004,DEFENSE_EVASION,,,
Mosquito runs tasklist to obtain running processes.,https://attack.mitre.org//techniques/T1057,DISCOVERY,,,
MuddyWater has used malware to obtain a list of running processes on the system.,https://attack.mitre.org//techniques/T1057,DISCOVERY,,,
Shark can collect the GUID of a targeted machine.,https://attack.mitre.org//techniques/T1082,DISCOVERY,,,
"LOWBALL uses the Dropbox API to request two files, one of which is the same file as the one dropped by the malicious email attachment. This is most likely meant to be a mechanism to update the compromised host with a new version of the LOWBALL malware.",https://attack.mitre.org//techniques/T1105,COMMAND_AND_CONTROL,,,
Bisonal will delete its dropper and VBS scripts from the victim’s machine.,https://attack.mitre.org//techniques/T1070/004,DEFENSE_EVASION,,,
Kerrdown can use DLL side-loading to load malicious DLLs.,https://attack.mitre.org//techniques/T1574/002,PERSISTENCE,PRIVILEGE_ESCALATION,DEFENSE_EVASION,
Fox Kitten has used tools including NMAP to conduct broad scanning to identify open ports.,https://attack.mitre.org//techniques/T1046,DISCOVERY,,,
Seasalt has the capability to identify the drive type on a victim.,https://attack.mitre.org//techniques/T1083,DISCOVERY,,,
PoetRAT has called cmd through a Word document macro.,https://attack.mitre.org//techniques/T1059/003,EXECUTION,,,
Wingbird performs multiple process injections to hijack system processes and execute malicious code.,https://attack.mitre.org//techniques/T1055,DEFENSE_EVASION,PRIVILEGE_ESCALATION,,
CharmPower has the ability to download additional modules to a compromised host.,https://attack.mitre.org//techniques/T1105,COMMAND_AND_CONTROL,,,
"APT28 has obtained and used open-source tools like Koadic, Mimikatz, and Responder.",https://attack.mitre.org//techniques/T1588/002,RESOURCE_DEVELOPMENT,,,
POSHSPY downloads and executes additional PowerShell code and Windows binaries.,https://attack.mitre.org//techniques/T1105,COMMAND_AND_CONTROL,,,
Molerats used PowerShell implants on target machines.,https://attack.mitre.org//techniques/T1059/001,EXECUTION,,,
TEMP.Veles used timestomping to modify the $STANDARD_INFORMATION attribute on tools.,https://attack.mitre.org//techniques/T1070/006,DEFENSE_EVASION,,,
SDBbot has the ability to inject a downloaded DLL into a newly created rundll32.exe process.,https://attack.mitre.org//techniques/T1055/001,DEFENSE_EVASION,PRIVILEGE_ESCALATION,,
Dridex has used the OutputDebugStringW function to avoid malware analysis as part of its anti-debugging technique.,https://attack.mitre.org//techniques/T1106,EXECUTION,,,
Stuxnet enumerates user accounts of the local host.,https://attack.mitre.org//techniques/T1087/001,DISCOVERY,,,
EvilBunny has an integrated scripting engine to download and execute Lua scripts.,https://attack.mitre.org//techniques/T1059/003,EXECUTION,,,
